author,authorURL,name,url,previewExcerpt,type,producer,productImage,date
Silman,https://www.chess.com/member/silman,Highway to Chess Hell,https://www.chess.com/article/view/highway-to-chess-hell,"
                  CP said: “This game was played a few weeks ago, at a strong tournament in which I played up into the Open section. I was playing with the black pieces and lost the game after a five-hour struggle that went past 1 AM – to date the longe...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12130.932bc1ed.300x169o.14a3fe43941b.jpg,"Feb 8, 2012, 9:09:17 AM"
menofsticks,https://www.chess.com/member/menofsticks,Book Review: Winning Chess Openings,https://www.chess.com/article/view/book-review-winning-chess-openings,"
                  With Winning Chess Openings, Yasser Seirawan’s writing style has much improved.  In a previous article I mentioned that his pros are often a bit on the goofy side.  This time around the syrup has taken a backseat to irreverence.&nb...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/1566662.ce9e11f3.300x169o.f386524ee146.gif,"Oct 28, 2008, 2:57:33 PM"
peterpogi,https://www.chess.com/member/peterpogi,2 rooks and a king checkmate,https://www.chess.com/article/view/2-rooks-and-a-king-checkmate,"
                   
this is a king and 2 rook checkmate. it is very easy to do and i made it a puzzle for everyone on chess.com. 
  
  
                  &n...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/user/1566662.ce9e11f3.300x169o.f386524ee146.gif,"Oct 28, 2008, 2:57:33 PM"
thamizhan,https://www.chess.com/member/thamizhan,Transpositions,https://www.chess.com/article/view/transpositions,"
                  ""The other day someone was talking about how an opening I played ""transposed"" to another opening. What does this mean?"" 
Dear Reader, 
Transposition is one of the easier concepts in chess and yet it can be really painful if you do not understand...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12654.699c36fe.300x169o.3fae08ee2c9b.jpg,"Jul 28, 2012, 7:04:10 PM"
FM_Eric_Schiller,https://www.chess.com/member/fm_eric_schiller,Nimzo-Indian 4.Bd2: Tartakower-Duchamp Variation,https://www.chess.com/article/view/nimzo-indian-4bd2-tartakower-duchamp-variation,"
                  Some people wonder why White doesn't respond to the Nimzo-Indian pin 3...Bb4 with 4.Bd2, breaking the pin. The plan was tried long ago by several strong players, but was abandoned and has no followers in the professional ranks. Basically, it allow...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12654.699c36fe.300x169o.3fae08ee2c9b.jpg,"Jul 28, 2012, 7:04:10 PM"
energia,https://www.chess.com/member/energia,A Thin Line between Opening and Endgame,https://www.chess.com/article/view/a-thin-line-between-opening-and-endgame,"
                  With the next couple of articles we will look at transitions from openings into endgames and explore the significance of endgames in opening preparation. Gata Kamsky once gave me advice on how to study openings. In addition to theory he recommende...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
Silman,https://www.chess.com/member/silman,"Threats, Real & Imagined",https://www.chess.com/article/view/threats-real-amp-imagined,"
                  Mr. O’Dowd said: “I’m struggling to get to my best form at the moment, and this game may encapsulate some of my worse thinking – it certainly shows some of my lower areas of positional understanding (I wouldn’t send you anything I played as Black ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12130.932bc1ed.300x169o.14a3fe43941b.jpg,"Feb 8, 2012, 9:09:17 AM"
FM_Eric_Schiller,https://www.chess.com/member/fm_eric_schiller,Opening Survey: The Mrphy Gambit,https://www.chess.com/article/view/opening-survey-the-mrphy-gambit,"
                  This is a survey of the literature on the Morphy Gambit, an excellent weapon for White that begins 1.e4 e5 2.Bc4 Nf6  3.Nf3 Nxe4 4.Nc3. It is also a nice sharp reply to the boring Petroff. I present the views from the following sources with many k...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12654.699c36fe.300x169o.3fae08ee2c9b.jpg,"Jul 28, 2012, 7:04:10 PM"
Natalia_Pogonina,https://www.chess.com/member/natalia_pogonina,Heavy Piece Endgames,https://www.chess.com/article/view/heavy-piece-endgames,"
                  Heavy pieces endgames are endgames when only queens and/or rooks and pawns are left on the board. The key factors are space and open files. Controlling a vital open file can be a decisive advantage. 
Here are the most typical plans you can employ ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
energia,https://www.chess.com/member/energia,Queen Endgames: Pawn Sac,https://www.chess.com/article/view/queen-endgames-pawn-sac,"
                  Today’s article is a continuation of the queen endgames theme. The last article we looked at stalemate ideas in queen endgames and today we will look at pawn sacrifices. In the first example, black sacrifices a pawn in hope of perpetual and an eas...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
Silman,https://www.chess.com/member/silman,The Tale of a Technical Wizard,https://www.chess.com/article/view/story-of-a-technical-wizard,"
                  Mr. BallsofSteeel brings us yet another movie-based name (for some reason, with a 3rd ""e""), this time from Christopher Walken’s ping-pong film, BALLS OF STEEL. 
BallsofSteeel (1512) vs. The Butcher’s Daughter (1879), Tournoi De Culo 2...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12130.932bc1ed.300x169o.14a3fe43941b.jpg,"Feb 8, 2012, 9:09:17 AM"
Silman,https://www.chess.com/member/silman,Know Your Position's Agenda,https://www.chess.com/article/view/know-your-positions-agenda,"
                  The guy playing White has a wonderfully colorful name. For those not in the know about what ""boomstick"" alludes to, it was used in the movie ARMY OF DARKNESS in which Ash (played by the legendary Bruce Campbell), after being accidentally transport...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12130.932bc1ed.300x169o.14a3fe43941b.jpg,"Feb 8, 2012, 9:09:17 AM"
DanielNaroditsky,https://www.chess.com/member/danielnaroditsky,Mysterious GM Moves,https://www.chess.com/article/view/mysterious-gm-moves,"
                  When you hear the word ""brilliancy,"" what comes to mind? A dazzling combination with multiple sacrifices? A captivating tactical melee in which both players display their calculational expertise? Without a doubt, brilliancy has a tactical connotat...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14338.a2a2cf13.300x169o.9d846f6c079a.png,"Mar 29, 2017, 9:29:03 AM"
Natalia_Pogonina,https://www.chess.com/member/natalia_pogonina,Choosing an Opening for the Game,https://www.chess.com/article/view/choosing-an-opening-for-the-game,"
                  The stronger the player, the more important it is that they know the opening well. The number of lines also increases tremendously. While beginners may get away with knowing just the basics, elite players have to analyze and memorize huge amounts ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12654.699c36fe.300x169o.3fae08ee2c9b.jpg,"Jul 28, 2012, 7:04:10 PM"
energia,https://www.chess.com/member/energia,Queen Endgames: Beware of Stalemate!,https://www.chess.com/article/view/queen-endgames-beware-of-stalemate,"
                  Today’s article is dedicated to two topics in queen endgames. The first one is how to play queen endgames when one side has extra f- and h-pawns. Last week we had a chance to analyze positions with extra g- and h-pawns and they proved to be ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
Natalia_Pogonina,https://www.chess.com/member/natalia_pogonina,Studying Rook Endgames,https://www.chess.com/article/view/studying-rook-endgames,"
                  Rook endgames are the most common ones in chess. Unfortunately, they are also complicated both in terms of evaluation and in terms of knowing how to play them. Therefore, it is not surprising that Tarrasch used to say that “all rook endgames are d...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
benws,https://www.chess.com/member/benws,Guardin' Gomes,https://www.chess.com/article/view/guardin-gomes,"
                  This is an intriguing game. After Gomes is forced to weaken his kingside pawn structure, Netto uncorcks an extremely subtle 14th move. Its purpose is only made clear after his next few moves, in which he blasts open the g-file and finds a winning ...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12130.932bc1ed.300x169o.14a3fe43941b.jpg,"Feb 8, 2012, 9:09:17 AM"
DanielNaroditsky,https://www.chess.com/member/danielnaroditsky,How to Ruin Your Pawn Structure,https://www.chess.com/article/view/how-to-ruin-your-pawn-structure,"
                  ""Pawns are the soul of chess."" In general, I loathe chess clichés, but some statements are so true, so deep, that they defy the notion of banality. Think about it. An inveterate patron of the Café de la Régence, an eighte...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14338.a2a2cf13.300x169o.9d846f6c079a.png,"Mar 29, 2017, 9:29:03 AM"
DanielNaroditsky,https://www.chess.com/member/danielnaroditsky,The Positional Sacrifice,https://www.chess.com/article/view/the-positional-sacrifice,"
                  The term ""positional sacrifice"" is construed by many players as a vague concept applied only in relation to complex positional battles between grandmasters. I exaggerate a bit, of course, but the art of sacrificing for positional compensation appe...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/14338.a2a2cf13.300x169o.9d846f6c079a.png,"Mar 29, 2017, 9:29:03 AM"
FM_Eric_Schiller,https://www.chess.com/member/fm_eric_schiller,The 21st century Dragon with ....Rb8!?,https://www.chess.com/article/view/the-21st-century-dragon-with-rb8,"
                  Against the Yugoslav Attack, Black has usually used the c-file as the main route of the attack, but recently a b-file attack has surged in popularity. It has been scoring quite well. 
  
 

                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12654.699c36fe.300x169o.3fae08ee2c9b.jpg,"Jul 28, 2012, 7:04:10 PM"
energia,https://www.chess.com/member/energia,Queen Endgames: Q+2P vs. Q,https://www.chess.com/article/view/queen-endgames-q2p-vs-q,"
                  I would like to return to queen endgames as they are the ones that puzzle many chess players. Queen endgames are complicated because there are not many theoretical positions to know, and they require tons of calculations because of possible perpet...
                ",Article,Chess.com,https://images.chesscomfiles.com/uploads/v1/article/12110.e05f8ce7.300x169o.784b78b7526f.jpg,"Jan 13, 2012, 4:05:47 PM"
